"source_id","title","authority","source_type","original_url","final_url","official_domain","official_domain_verified","http_status","access_status","response_method","content_type","https","redirected","verification_status","classification","relation_check","keyword_hits","notes","reason","verification_date","checked_at","last_verified","manual_check_required","legal_review_required","affected_results","affected_count"
"SRC-MOJ-MONEY-RECEIPT-ACK","وزارة العدل – الإقرار باستلام مبلغ مالي","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/1d20b5c0-3f84-4374-92d1-0976a99322d5.aspx","https://www.moj.gov.sa/ar/eservices/pages/1d20b5c0-3f84-4374-92d1-0976a99322d5.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","5","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","NO","NO","","0"
"SRC-MOJ-MORTGAGE-RELEASE","إنشاء طلب فك رهن عقاري","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/Pages/fb45c8c7-da49-4d25-b0ff-ad270dcad1a7.aspx","https://www.moj.gov.sa/ar/eServices/Pages/fb45c8c7-da49-4d25-b0ff-ad270dcad1a7.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-14","NO","NO","","0"
"SRC-MOJ-MOVABLE-ACKS","الإقرار باستلام منقول / الإقرار بالتنازل عن منقول","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/4a40a308-f23d-42a7-ac33-cac0debbd13f.aspx","https://www.moj.gov.sa/ar/eservices/pages/4a40a308-f23d-42a7-ac33-cac0debbd13f.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","6","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","NO","NO","","0"
"SRC-MOJ-POA-ISSUE","إصدار وكالة فردية","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/Pages/3472d517-7cb4-4cd5-a6bc-2abc9751eea3.aspx","https://www.moj.gov.sa/ar/eServices/Pages/3472d517-7cb4-4cd5-a6bc-2abc9751eea3.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","NO","NO","","0"
"SRC-MOJ-POA-REGISTER","طلب تسجيل وكالة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/40e619cb-a221-44c2-ba99-af7b70c37bd8.aspx","https://www.moj.gov.sa/ar/eservices/pages/40e619cb-a221-44c2-ba99-af7b70c37bd8.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","NO","NO","","0"
"SRC-MOJ-POA-REVOKE","فسخ وكالة","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/Pages/98936b42-6b58-47e4-932c-c98840010095.aspx","https://www.moj.gov.sa/ar/eServices/Pages/98936b42-6b58-47e4-932c-c98840010095.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","1","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-14","NO","NO","","0"
"SRC-MOJ-POA-VERIFY","التحقق من وكالة","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/Pages/Verify-power-of-attorney.aspx","https://www.moj.gov.sa/ar/eServices/Pages/Verify-power-of-attorney.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","NO","NO","","0"
"SRC-MOJ-RECONSIDERATION","التماس إعادة النظر","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/pages/34a53f98-57e0-4f8b-9bad-78a095ebae4b.aspx","https://www.moj.gov.sa/ar/eServices/pages/34a53f98-57e0-4f8b-9bad-78a095ebae4b.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-22","NO","NO","R-JUDGMENT-RECONSIDERATION-REVIEW","1"
"SRC-MOJ-RESUME","طلب استمرار السير في الدعوى","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/pages/7f9f1f8e-a582-4268-8c55-af8a9d9761ee.aspx","https://www.moj.gov.sa/ar/eServices/pages/7f9f1f8e-a582-4268-8c55-af8a9d9761ee.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-22","NO","NO","","0"
"SRC-MOJ-RETURN-DOC","توثيق رجعة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/8f097103-691f-438f-9a20-d492b564965e.aspx","https://www.moj.gov.sa/ar/eservices/pages/8f097103-691f-438f-9a20-d492b564965e.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-22","NO","NO","","0"
"SRC-MOJ-SLA-CURRENT","اتفاقية مستوى الخدمة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC-MOJ-STATEMENT-OF-CLAIM","صحيفة دعوى","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://moj.gov.sa/ar/eServices/Pages/928b8f02-19a7-482b-ba0e-29a151d9a900.aspx","https://moj.gov.sa/ar/eServices/Pages/928b8f02-19a7-482b-ba0e-29a151d9a900.aspx","moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC-MOJ-STAY","طلب وقف السير في الدعوى","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/d1ef87c9-918d-4106-81a3-1b937f114c27.aspx","https://www.moj.gov.sa/ar/eservices/pages/d1ef87c9-918d-4106-81a3-1b937f114c27.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-22","NO","NO","","0"
"SRC-MOJ-STRUCK","طلب إعادة النظر في قضية مشطوبة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/pages/ff1f9ae8-29dd-4fb9-bd91-04561c321fee.aspx","https://www.moj.gov.sa/ar/eServices/pages/ff1f9ae8-29dd-4fb9-bd91-04561c321fee.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-22","NO","NO","","0"
"SRC-MOJ-URGENT-CLAIMS","الدعاوى المستعجلة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://moj.gov.sa/ar/eservices/pages/d73f20f6-8693-4381-9a5a-1f7120815918.aspx","https://moj.gov.sa/ar/eservices/pages/d73f20f6-8693-4381-9a5a-1f7120815918.aspx","moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-22","NO","NO","","0"
"SRC-MOJ-VISIT-EXEC","طلب خدمة زيارة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/pages/d5e26711-4105-4ad9-8cd8-bc6d66242591.aspx","https://www.moj.gov.sa/ar/eServices/pages/d5e26711-4105-4ad9-8cd8-bc6d66242591.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","1","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-14","NO","NO","","0"
"SRC-MOJ-WAQF-DOC","توثيق وقف","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/b65c996a-fe8e-4c0c-a906-986da7b2b183.aspx","https://www.moj.gov.sa/ar/eservices/pages/b65c996a-fe8e-4c0c-a906-986da7b2b183.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","1","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","NO","NO","","0"
"SRC-MOJ-WILL-DOC","توثيق وصية","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/Pages/9f1a7d54-2b76-4a92-bd26-85ae39878b5e.aspx","https://www.moj.gov.sa/ar/eServices/Pages/9f1a7d54-2b76-4a92-bd26-85ae39878b5e.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","NO","NO","","0"
"SRC-MOJ-WITHDRAW","طلب ترك الخصومة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/Pages/5ccadb53-2b3c-4f58-b898-5b0d481c903a.aspx","https://www.moj.gov.sa/ar/eServices/Pages/5ccadb53-2b3c-4f58-b898-5b0d481c903a.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","1","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-22","NO","NO","","0"
"SRC-MUDAD-WPS","برنامج حماية الأجور","وزارة الموارد البشرية والتنمية الاجتماعية","GENERAL_GOVERNMENT_INFORMATION","https://www.hrsd.gov.sa/knowledge-centre/articles/64398","https://www.hrsd.gov.sa/knowledge-centre/articles/64398","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-MUDAD-WPS","1"
"SRC-NCA-CYBER-VIOLATION","الإبلاغ عن مخالفة للأمن السيبراني","الهيئة الوطنية للأمن السيبراني","OFFICIAL_SERVICE_PAGE","https://nca.gov.sa/ar/services/report-a-cybersecurity-violation/","https://nca.gov.sa/ar/services/report-a-cybersecurity-violation/","nca.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","NO","NO","R-SP-CYBER-REG-VIOLATION","1"
"SRC-QIWA-CONTRACT","إدارة وتوثيق العقود عبر قوى","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_SERVICE_PAGE","https://www.hrsd.gov.sa/ministry-services/services/%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B9%D9%82%D9%88%D8%AF","https://www.hrsd.gov.sa/ministry-services/services/%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B9%D9%82%D9%88%D8%AF","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-QIWA-CONTRACT","1"
"SRC-QIWA-TRANSFER","طلب نقل العمالة الوافدة عبر قوى","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_SERVICE_PAGE","https://www.hrsd.gov.sa/ministry-services/services/%D8%B7%D9%84%D8%A8-%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%88%D8%A7%D9%81%D8%AF%D8%A9","https://www.hrsd.gov.sa/ministry-services/services/%D8%B7%D9%84%D8%A8-%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%88%D8%A7%D9%81%D8%AF%D8%A9","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-QIWA-TRANSFER","1"
"SRC-QIWA-WORK-PERMIT","إصدار وتجديد رخص العمل","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_SERVICE_PAGE","https://www.hrsd.gov.sa/ministry-services/services/%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88-%D8%AA%D8%AC%D8%AF%D9%8A%D8%AF-%D8%B1%D8%AE%D8%B5-%D8%A7%D9%84%D8%B9%D9%85%D9%84","https://www.hrsd.gov.sa/ministry-services/services/%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88-%D8%AA%D8%AC%D8%AF%D9%8A%D8%AF-%D8%B1%D8%AE%D8%B5-%D8%A7%D9%84%D8%B9%D9%85%D9%84","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-QIWA-WORK-PERMIT","1"
"SRC-RBR-AD","طلب إصدار فاتورة إعلان","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/Pages/f05580e3-fadc-4227-bb2c-8500fabcf73f.aspx","https://www.moj.gov.sa/ar/eServices/Pages/f05580e3-fadc-4227-bb2c-8500fabcf73f.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-EXEC-AD-INVOICE-CURRENT","1"
"SRC-RBR-AMOUNT","تعديل مبلغ المطالبة","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/Pages/7b84d5eb-82aa-4b63-b06e-be92c72158ef.aspx","https://www.moj.gov.sa/ar/eServices/Pages/7b84d5eb-82aa-4b63-b06e-be92c72158ef.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-EXEC-AMOUNT-CHANGE","1"
"SRC-RBR-CUSTODY","طلب خدمة حضانة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/739b4d6e-c736-4d27-ba3e-a6d17dd561aa.aspx","https://www.moj.gov.sa/ar/eservices/pages/739b4d6e-c736-4d27-ba3e-a6d17dd561aa.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","1","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC-RBR-CUSTODY65","طلب خدمة حضانة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/739b4d6e-c736-4d27-ba3e-a6d17dd561aa.aspx","https://www.moj.gov.sa/ar/eservices/pages/739b4d6e-c736-4d27-ba3e-a6d17dd561aa.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","1","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-FAM-CUSTODY-DOC","1"
"SRC-RBR-CUSTODYDOC65","توثيق حضانة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://moj.gov.sa/ar/eservices/pages/e2560f40-ddf8-4e37-b212-394787344aef.aspx","https://moj.gov.sa/ar/eservices/pages/e2560f40-ddf8-4e37-b212-394787344aef.aspx","moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC-RBR-END","إنهاء طلب التنفيذ","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/Pages/152ff72e-0c8d-42b2-9f16-3f81e5cf38d2.aspx","https://www.moj.gov.sa/ar/eServices/Pages/152ff72e-0c8d-42b2-9f16-3f81e5cf38d2.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-EXEC-END","1"
"SRC-RBR-EXEC-APPLY","تقديم طلب تنفيذ","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-EXEC-DIRECT-DELIVERY | R-EXEC-DIRECT-ACT","2"
"SRC-RBR-EXEC-DEDUCT","تنفيذ الاستقطاع","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/pages/0756dde6-14de-481a-a6e6-ec9bd642b284.aspx","https://www.moj.gov.sa/ar/eServices/pages/0756dde6-14de-481a-a6e6-ec9bd642b284.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-EXEC-PERSONAL-FINANCIAL","1"
"SRC-RBR-EXEC-STATUS","استعلام عن طلب تنفيذ","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/pages/9bd2e276-3110-4e32-a00e-330de0fec9a4.aspx","https://www.moj.gov.sa/ar/eServices/pages/9bd2e276-3110-4e32-a00e-330de0fec9a4.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-EXEC-STATUS-CHECK | R-EXECUTION-ROUTE-CHECK","2"
